protein	pdb/af50m	empty	best_ann	annotation_found
2067455969	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MEC2834645 : Uncharacterized protein (active UniProt ID: Y);MEC3207433 : Uncharacterized protein (active UniProt ID: Y);A0A9W3P6R5 : Group-specific protein (active UniProt ID: Y);MEC3137365 : Uncharacterized protein (active UniProt ID: Y);J3UP26 : Uncharacterized protein (active UniProt ID: N);A0A0B5NP63 : Uncharacterized protein (active UniProt ID: N);MEC3051831 : Uncharacterized protein (active UniProt ID: Y);MED3015323 : Uncharacterized protein (active UniProt ID: Y);MED3555640 : Uncharacterized protein (active UniProt ID: Y);AFQ29911 : Uncharacterized protein (active UniProt ID: Y);MED3234398 : Uncharacterized protein (active UniProt ID: Y);MED3091352 : Uncharacterized protein (active UniProt ID: Y);MED3028109 : Uncharacterized protein (active UniProt ID: Y);MED3373844 : Uncharacterized protein (active UniProt ID: Y);MED3530481 : Uncharacterized protein (active UniProt ID: Y);A0A369CYW9 : Uncharacterized protein (active UniProt ID: N);MEC3186939 : Uncharacterized protein (active UniProt ID: Y);RCX38903 : Uncharacterized protein (active UniProt ID: Y);MED3283826 : Uncharacterized protein (active UniProt ID: Y);MED3305749 : Uncharacterized protein (active UniProt ID: Y);MED3013333 : Uncharacterized protein (active UniProt ID: Y);MED3175014 : Uncharacterized protein (active UniProt ID: Y);TWG34474 : Uncharacterized protein (active UniProt ID: Y);MED1153584 : Uncharacterized protein (active UniProt ID: Y);MED3341838 : Uncharacterized protein (active UniProt ID: Y);MEC3028741 : Uncharacterized protein (active UniProt ID: Y);MED3148935 : Uncharacterized protein (active UniProt ID: Y);MED3246439 : Uncharacterized protein (active UniProt ID: Y);MEC3560363 : Uncharacterized protein (active UniProt ID: Y);MED3261519 : Uncharacterized protein (active UniProt ID: Y);MEC3529189 : Uncharacterized protein (active UniProt ID: Y);MED3430829 : Uncharacterized protein (active UniProt ID: Y);MEC2996562 : Uncharacterized protein (active UniProt ID: Y);MEC3311567 : Uncharacterized protein (active UniProt ID: Y);MED3139068 : Uncharacterized protein (active UniProt ID: Y);MED3167687 : Uncharacterized protein (active UniProt ID: Y);MED3130109 : Uncharacterized protein (active UniProt ID: Y);A0A561XEB5 : Uncharacterized protein (active UniProt ID: N);MED3411777 : Uncharacterized protein (active UniProt ID: Y);MEC3060504 : Uncharacterized protein (active UniProt ID: Y);MEC3169056 : Uncharacterized protein (active UniProt ID: Y);MEB4827549 : Uncharacterized protein (active UniProt ID: Y);AJG73928 : Uncharacterized protein (active UniProt ID: Y);MED3004425 : Uncharacterized protein (active UniProt ID: Y);MEC2536174 : Uncharacterized protein (active UniProt ID: Y);MEC2801476 : Uncharacterized protein (active UniProt ID: Y);A0A5S4JK20 : Uncharacterized protein (active UniProt ID: N);MEC3458525 : Uncharacterized protein (active UniProt ID: Y);MED2107664 : Uncharacterized protein (active UniProt ID: Y);MED3104886 : Uncharacterized protein (active UniProt ID: Y);WP_000498118 : hypothetical protein (active UniProt ID: Y);MED3116973 : Uncharacterized protein (active UniProt ID: Y);YP_006624463 : hypothetical protein (active UniProt ID: N);MED3193931 : Uncharacterized protein (active UniProt ID: Y);AJH02598 : Uncharacterized protein (active UniProt ID: Y);MED3291022 : Uncharacterized protein (active UniProt ID: Y);MED3279176 : Uncharacterized protein (active UniProt ID: Y);MEC2522109 : Uncharacterized protein (active UniProt ID: Y);MEC2587519 : Uncharacterized protein (active UniProt ID: Y);MED2951507 : Uncharacterized protein (active UniProt ID: Y);MED3042289 : Uncharacterized protein (active UniProt ID: Y);MED3453359 : Uncharacterized protein (active UniProt ID: Y);MED3421924 : Uncharacterized protein (active UniProt ID: Y);MED3405462 : Uncharacterized protein (active UniProt ID: Y);TWE72588 : Uncharacterized protein (active UniProt ID: Y);WP_000498118 : hypothetical protein (active UniProt ID: N);UWX38947 : Uncharacterized protein (active UniProt ID: Y);MED3491254 : Uncharacterized protein (active UniProt ID: Y);A0A0B5QX92 : Uncharacterized protein (active UniProt ID: N);MEC3431567 : Uncharacterized protein (active UniProt ID: Y);MED2086883 : Uncharacterized protein (active UniProt ID: Y);MEC2372692 : Uncharacterized protein (active UniProt ID: Y);MCC4011883 : Uncharacterized protein (active UniProt ID: Y);MED2158799 : Uncharacterized protein (active UniProt ID: Y);A0A9X8BZ79 : Uncharacterized protein (active UniProt ID: Y);MED3360704 : Uncharacterized protein (active UniProt ID: Y);MED3163208 : Uncharacterized protein (active UniProt ID: Y);MEC3101056 : Uncharacterized protein (active UniProt ID: Y);MEC3179680 : Uncharacterized protein (active UniProt ID: Y);A0A806HVE5 : Phage protein (active UniProt ID: N)	True
2067456046	pdb	True	NA	NA
2067456046	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A1X1LLP9 : Uncharacterized protein (Fragment) (active UniProt ID: N);WP_139809869 : hypothetical protein (active UniProt ID: Y);ORS93468 : Uncharacterized protein (active UniProt ID: Y)	True
2273796244	pdb	True	NA	NA
2273796244	af50m	False	Phage protein	False
2067456177	pdb	True	NA	NA
2067456177	af50m	True	NA	NA
1428087087	pdb	True	NA	NA
1428087087	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A286J3T2 : Uncharacterized protein (active UniProt ID: N);WP_097203146 : hypothetical protein (active UniProt ID: Y);SOE37597 : Uncharacterized protein (active UniProt ID: Y)	False
1565778224	pdb	False	Tail tube initiator [UniProt ID: A0A9E7DTH1] 	True
1565778224	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;V5JVG4 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);KEH12919 : Uncharacterized protein (active UniProt ID: Y);YP_010763336 : hypothetical protein (active UniProt ID: Y);A0A1J0MF00 : Putative tail tube assembly initiator (active UniProt ID: Y);AGR89315 : Uncharacterized protein (active UniProt ID: Y);YP_008857058 : tail fiber protein (active UniProt ID: Y);YP_010764051 : baseplate protein (active UniProt ID: Y);YP_007236473 : tail fiber protein (active UniProt ID: Y);A0AAE9WG72 : Baseplate protein (active UniProt ID: Y);APD20920 : Uncharacterized protein (active UniProt ID: Y);YP_010765129 : hypothetical protein (active UniProt ID: Y);A0AAF0FWF4 : Tail fiber protein (active UniProt ID: Y);A0AAE9GQV1 : Uncharacterized protein (active UniProt ID: Y);A0A125RP75 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);YP_010764134 : hypothetical protein (active UniProt ID: Y);YP_009273823 : tail fiber protein (active UniProt ID: Y);ALA12086 : Uncharacterized protein (active UniProt ID: Y);QAU05147 : Uncharacterized protein (active UniProt ID: Y);A0A8K1THY7 : Structural protein (active UniProt ID: N);YP_009598046 : tail fiber protein (active UniProt ID: Y);KEH08719 : Uncharacterized protein (active UniProt ID: Y);WBY51859 : Baseplate protein (active UniProt ID: Y);A0A9Y1FX22 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);YP_010764592 : baseplate protein (active UniProt ID: Y);A0A9E6U0F5 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);A0A072THM2 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: N);QYC95300 : Uncharacterized protein (active UniProt ID: Y);A0A172CNE3 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);ALF51390 : Uncharacterized protein (active UniProt ID: Y);AEK21602 : Uncharacterized protein (active UniProt ID: Y);AMD42887 : Uncharacterized protein (active UniProt ID: Y);APD19617 : Tail tube assembly initiator (active UniProt ID: Y);YP_009200005 : tail fiber protein (active UniProt ID: Y);YP_010764953 : hypothetical protein (active UniProt ID: Y);A0A410T830 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);UZV40403 : Uncharacterized protein (active UniProt ID: Y);A0A385ITX8 : Putative structural protein (active UniProt ID: Y);V5JW36 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);A0A0N9EMN6 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);AGR89138 : Uncharacterized protein (active UniProt ID: Y);YP_010763886 : hypothetical protein (active UniProt ID: Y);A0A3G8F5N9 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);UGL61571 : Uncharacterized protein (active UniProt ID: Y);G0YV65 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);A0A081J881 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);AZF89779 : Uncharacterized protein (active UniProt ID: Y);UOL47477 : Uncharacterized protein (active UniProt ID: Y);A0A1J0MIC4 : Dit-like phage tail protein N-terminal domain-containing protein (active UniProt ID: Y);A0AAE8YJR3 : Uncharacterized protein (active UniProt ID: Y);UOL47665 : Uncharacterized protein (active UniProt ID: Y);WFP45953 : Tail fiber protein (active UniProt ID: Y);YP_009598117 : tail fiber protein (active UniProt ID: Y);YP_008859230 : tail fiber protein (active UniProt ID: Y);YP_009287402 : tail fiber protein (active UniProt ID: Y);YP_010762958 : hypothetical protein (active UniProt ID: Y);AXY86941 : Structural protein (active UniProt ID: Y);WP_016064783 : hypothetical protein (active UniProt ID: N)	True
1565778309	pdb	True	NA	NA
1565778309	af50m	False	Uncharacterized protein	False
1188258228	pdb	True	NA	NA
1188258228	af50m	False	Tip attachment protein J domain-containing protein	True
290873895	pdb	True	NA	NA
290873895	af50m	False	Radical SAM protein	True
2306487938	pdb	True	NA	NA
2306487938	af50m	True	NA	NA
33284796	pdb	False	DNA primase (EC 2.7.7.101) [UniProt ID: P05096] 	True
33284796	af50m	False	Toprim domain-containing protein	True
2095866683	pdb	True	NA	NA
2095866683	af50m	True	NA	NA
297591702	pdb	True	NA	NA
297591702	af50m	False	Phage-like element PBSX protein XkdF domain-containing protein	True
297591782	pdb	True	NA	NA
297591782	af50m	True	NA	NA
2095866858	pdb	True	NA	NA
2095866858	af50m	False	Flagellin N-terminal domain-containing protein	True
2095866937	pdb	True	NA	NA
2095866937	af50m	False	Uncharacterized protein	False
398255498	pdb	False	DNA-directed RNA polymerase (EC 2.7.7.6) [UniProt ID: Q8LTE3] 	True
398255498	af50m	False	DNA-directed RNA polymerase (EC 2.7.7.6)	True
398255838	pdb	True	NA	NA
398255838	af50m	True	NA	NA
2494013951	pdb	True	NA	NA
2494013951	af50m	False	Uncharacterized protein	False
398255930	pdb	True	NA	NA
398255930	af50m	True	NA	NA
398256100	pdb	True	NA	NA
398256100	af50m	False	Uncharacterized protein	False
1565779964	pdb	True	NA	NA
1565779964	af50m	False	HNH endonuclease	True
1021470830	pdb	True	NA	NA
1021470830	af50m	True	NA	NA
1585637511	pdb	True	NA	NA
1585637511	af50m	True	NA	NA
1585637562	pdb	True	NA	NA
1585637562	af50m	False	Uncharacterized protein	False
1585637584	pdb	True	NA	NA
1585637584	af50m	True	NA	NA
1971775848	pdb	False	Virion-associated phage protein [UniProt ID: A0A345GU05] 	True
1971775848	af50m	False	Tip attachment protein J domain-containing protein	True
1971775863	pdb	False	Portal protein [UniProt ID: A0A345GTT8] 	True
1971775863	af50m	False	Portal protein	True
1971775904	pdb	True	NA	NA
1971775904	af50m	False	Transcriptional regulator	True
404056768	pdb	False	Inositol polyphosphate 5-phosphatase OCRL (EC 3.1.3.36) (EC 3.1.3.56) (Inositol polyphosphate 5-phosphatase OCRL-1) (OCRL-1) (Lowe oculocerebrorenal syndrome protein) (Phosphatidylinositol 3,4,5-triphosphate 5-phosphatase) (EC 3.1.3.86) [UniProt ID: Q01968] 	True
404056768	af50m	False	Phage tail protein	True
404056922	pdb	False	TnsC [UniProt ID: A0A8J0PCL3] 	True
404056922	af50m	False	General secretion pathway protein A	True
2177952667	pdb	True	NA	NA
2177952667	af50m	True	NA	NA
985787807	pdb	True	NA	NA
985787807	af50m	False	HNH endonuclease	True
985787840	pdb	False	Tail tip protein M [UniProt ID: P03737] 	True
985787840	af50m	False	Transposase	True
985787863	pdb	True	NA	NA
985787863	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A8E5XML3 : DUF222 domain-containing protein (active UniProt ID: N);WP_070734372 : hypothetical protein (active UniProt ID: N);OFO80711 : Uncharacterized protein (active UniProt ID: Y);OFO80711 : hypothetical protein (active UniProt ID: N);OFR17426 : hypothetical protein (active UniProt ID: N);A0AAE7RGL4 : Uncharacterized protein (active UniProt ID: Y);MBG6473069 : Uncharacterized protein (active UniProt ID: Y);OFR17426 : Uncharacterized protein (active UniProt ID: Y);WP_070734372 : hypothetical protein (active UniProt ID: Y);A0A1F0I657 : Uncharacterized protein (active UniProt ID: N);MBG7317093 : Uncharacterized protein (active UniProt ID: Y);QVJ12494 : Uncharacterized protein (active UniProt ID: Y)	True
985788016	pdb	True	NA	NA
985788016	af50m	False	Uncharacterized protein	False
1900769244	pdb	True	NA	NA
1900769244	af50m	True	NA	NA
1900769357	pdb	True	NA	NA
1900769357	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MEB6855698 : Uncharacterized protein (active UniProt ID: Y);QHP76037 : Uncharacterized protein (active UniProt ID: Y);MEB7088309 : Uncharacterized protein (active UniProt ID: Y);A0A3G5YPZ5 : Uncharacterized protein (active UniProt ID: N);AYY81111 : Uncharacterized protein (active UniProt ID: Y);HEK0386181 : Uncharacterized protein (active UniProt ID: Y);WOQ82923 : Uncharacterized protein (active UniProt ID: Y);MDF7386928 : Uncharacterized protein (active UniProt ID: Y);NBN75298 : Uncharacterized protein (active UniProt ID: Y);RLR58005 : Uncharacterized protein (active UniProt ID: Y);AYY81201 : Uncharacterized protein (active UniProt ID: Y);QUT02816 : Uncharacterized protein (active UniProt ID: Y);EGT0656868 : Uncharacterized protein (active UniProt ID: Y);WP_066747538 : hypothetical protein (active UniProt ID: Y);A0A857SFG4 : DUF3310 domain-containing protein (active UniProt ID: N)	True
2497257893	pdb	False	Phage protein [UniProt ID: I7HHN3] 	False
2497257893	af50m	False	Hedgehog/Intein (Hint) domain-containing protein	True
1774219711	pdb	True	NA	NA
1774219711	af50m	False	Replication protein	True
2422010372	pdb	False	ADP-ribose glycohydrolase OARD1 (O-acetyl-ADP-ribose deacetylase 1) (EC 3.5.1.-) (Terminal ADP-ribose protein glycohydrolase 1) ([Protein ADP-ribosylglutamate] hydrolase OARD1) (EC 3.2.2.-) [UniProt ID: Q9Y530] 	True
2422010372	af50m	False	Macro domain-containing protein	True
2422010415	pdb	False	Terminator protein [UniProt ID: A0A9E7J155] 	True
2422010415	af50m	False	DUF4255 domain-containing protein	True
2074145474	pdb	True	NA	NA
2074145474	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WLH27434 : Recombination protein NinG (active UniProt ID: Y);WP_094774699 : recombination protein NinG (active UniProt ID: Y);OWQ40952 : NinG protein (active UniProt ID: Y);A0A219A4G6 : NinG protein (active UniProt ID: N);OWQ40952 : NinG protein (active UniProt ID: Y)	True
2314662662	pdb	False	Holliday junction resolvase RecU (EC 3.1.21.10) [UniProt ID: P39792] 	True
2314662662	af50m	False	Endonuclease	True
1955689548	pdb	True	NA	NA
1955689548	af50m	True	NA	NA
1635513551	pdb	True	NA	NA
1635513551	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_056786214 : hypothetical protein (active UniProt ID: Y);PRW80906 : Uncharacterized protein (active UniProt ID: Y);MBA5956282 : Uncharacterized protein (active UniProt ID: Y);A0A0Q8YTR9 : Rad52/22 family double-strand break repair protein (active UniProt ID: N);KRC97726 : Uncharacterized protein (active UniProt ID: Y);PRW80131 : Uncharacterized protein (active UniProt ID: Y)	True
2418523733	pdb	True	NA	NA
2418523733	af50m	False	4Fe-4S ferredoxin-type domain-containing protein	True
2095887992	pdb	True	NA	NA
2095887992	af50m	True	NA	NA
440923669	pdb	True	NA	NA
440923669	af50m	True	NA	NA
2220662054	pdb	True	NA	NA
2220662054	af50m	True	NA	NA
1608087466	pdb	False	Virion structural protein [UniProt ID: A0A4D6BFJ2] 	True
1608087466	af50m	True	NA	NA
1608087526	pdb	True	NA	NA
1608087526	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2D9KCS1 : IraD/Gp25-like domain-containing protein (active UniProt ID: N);MAP20480 : Uncharacterized protein (active UniProt ID: Y)	True
1608087601	pdb	True	NA	NA
1608087601	af50m	True	NA	NA
1608087674	pdb	True	NA	NA
1608087674	af50m	False	Uncharacterized protein	False
525334681	pdb	True	NA	NA
525334681	af50m	False	Morphogenetic protein	True
1608087730	pdb	True	NA	NA
1608087730	af50m	True	NA	NA
525334729	pdb	True	NA	NA
525334729	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_106937729 : hypothetical protein (active UniProt ID: Y);A0A2P1VI49 : LigA (active UniProt ID: N);AVQ84835 : Uncharacterized protein (active UniProt ID: Y)	True
1608087820	pdb	True	NA	NA
1608087820	af50m	True	NA	NA
526776622	pdb	False	Baseplate wedge [UniProt ID: A0A9E7DTG9] 	True
526776622	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_043790940 : DUF2612 domain-containing protein (active UniProt ID: N);A0A072THL2 : DUF2612 domain-containing protein (active UniProt ID: N);KEH08714 : Uncharacterized protein (active UniProt ID: Y)	True
2347366736	pdb	True	NA	NA
2347366736	af50m	True	NA	NA
526776694	pdb	True	NA	NA
526776694	af50m	True	NA	NA
2347366787	pdb	True	NA	NA
2347366787	af50m	True	NA	NA
2347366835	pdb	True	NA	NA
2347366835	af50m	False	Virion structural protein	True
732920294	pdb	True	NA	NA
732920294	af50m	True	NA	NA
1930263189	pdb	False	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) [UniProt ID: P43408] 	True
1930263189	af50m	False	Deoxynucleoside kinase domain-containing protein	True
2190146269	pdb	True	NA	NA
2190146269	af50m	True	NA	NA
2190146485	pdb	True	NA	NA
2190146485	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;A0A2B8TB55 : Uncharacterized protein (Fragment) (active UniProt ID: N);PGL66797 : Uncharacterized protein (active UniProt ID: Y)	True
2190146515	pdb	True	NA	NA
2190146515	af50m	True	NA	NA
2190146551	pdb	True	NA	NA
2190146551	af50m	False	DUF669 domain-containing protein	True
2190146578	pdb	True	NA	NA
2190146578	af50m	False	Nucleoside 2-deoxyribosyltransferase	True
2190146612	pdb	True	NA	NA
2190146612	af50m	True	NA	NA
2119400738	pdb	True	NA	NA
2119400738	af50m	False	Uncharacterized protein	False
2189032792	pdb	True	NA	NA
2189032792	af50m	True	NA	NA
2162916885	pdb	False	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp) [UniProt ID: Q5SKM8] 	True
2162916885	af50m	False	Protease subunit	True
2258075361	pdb	False	Putative baseplate protein [UniProt ID: B7VFI6] 	True
2258075361	af50m	False	Phage protein Gp138 N-terminal domain-containing protein	True
2045509431	pdb	True	NA	NA
2045509431	af50m	False	Lipoprotein	True
930348915	pdb	True	NA	NA
930348915	af50m	False	KTSC domain-containing protein	True
2045509503	pdb	True	NA	NA
2045509503	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;KPB83868 : Uncharacterized protein (active UniProt ID: Y);OPE62157 : Uncharacterized protein (active UniProt ID: Y);TES59021 : Uncharacterized protein (active UniProt ID: Y);A0A0N0FTB0 : Uncharacterized protein (active UniProt ID: N);A0A5E9ND93 : MazG domain-containing protein (active UniProt ID: N);WP_054090025 : hypothetical protein (active UniProt ID: N);TES76181 : Uncharacterized protein (active UniProt ID: Y);TES59021 : hypothetical protein (active UniProt ID: N);TES76181 : hypothetical protein (active UniProt ID: N)	True
1045463350	pdb	True	NA	NA
1045463350	af50m	True	NA	NA
1321075226	pdb	True	NA	NA
1321075226	af50m	True	NA	NA
2162197024	pdb	True	NA	NA
2162197024	af50m	True	NA	NA
1278313047	pdb	True	NA	NA
1278313047	af50m	True	NA	NA
2162197088	pdb	True	NA	NA
2162197088	af50m	True	NA	NA
1321075290	pdb	True	NA	NA
1321075290	af50m	True	NA	NA
937263722	pdb	False	6-phosphogluconolactonase (6-P-gluconolactonase) (Pgl) (EC 3.1.1.31) [UniProt ID: P52697] 	True
937263722	af50m	False	Putative bacterial YbhE-type 6-phosphogluconolactonase (EC 3.1.1.31)	True
1321075338	pdb	True	NA	NA
1321075338	af50m	False	DUF669 domain-containing protein	True
1925874539	pdb	True	NA	NA
1925874539	af50m	True	NA	NA
1925874586	pdb	True	NA	NA
1925874586	af50m	True	NA	NA
2329510874	pdb	False	Tube protein [UniProt ID: A0A9E7J1W3] 	True
2329510874	af50m	False	DUF3277 domain-containing protein	True
2196309309	pdb	True	NA	NA
2196309309	af50m	True	NA	NA
409994713	pdb	True	NA	NA
409994713	af50m	False	KfrA N-terminal DNA-binding domain-containing protein	True
968066752	pdb	True	NA	NA
968066752	af50m	True	NA	NA
1930266387	pdb	False	Calcineurin-like phosphoesterase domain-containing protein [UniProt ID: O67582] 	True
1930266387	af50m	False	Predicted phosphoesterase or phosphohydrolase	True
1930266435	pdb	False	Baseplate wedge [UniProt ID: A0A9E7DTG9] 	True
1930266435	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;WP_043790940 : DUF2612 domain-containing protein (active UniProt ID: N);A0A072THL2 : DUF2612 domain-containing protein (active UniProt ID: N);KEH08714 : Uncharacterized protein (active UniProt ID: Y)	True
968067069	pdb	True	NA	NA
968067069	af50m	False	Uncharacterized protein	False
968067148	pdb	True	NA	NA
968067148	af50m	False	DUF402 domain-containing protein	True
2468022665	pdb	True	NA	NA
2468022665	af50m	False	Capsid protein	True
147917352	pdb	True	NA	NA
147917352	af50m	False	AAA+ ATPase domain-containing protein	True
1908379228	pdb	True	NA	NA
1908379228	af50m	False	Phage head-tail joining protein	True
1908379357	pdb	True	NA	NA
1908379357	af50m	True	NA	NA
48697121	pdb	True	NA	NA
48697121	af50m	True	NA	NA
2054262599	pdb	True	NA	NA
2054262599	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;MPS58876 : Uncharacterized protein (active UniProt ID: Y);A0A5N7TP77 : DNA pilot protein (active UniProt ID: N)	True
974131596	pdb	True	NA	NA
974131596	af50m	False	Uncharacterized protein	False
974131629	pdb	True	NA	NA
974131629	af50m	False	Uncharacterized protein	False
974131687	pdb	True	NA	NA
974131687	af50m	False	WARNING UniProt ID obsolete, info fetched from UniParc;AHD15291 : Uncharacterized protein (active UniProt ID: Y);WP_025339755 : hypothetical protein (active UniProt ID: N);WP_025339755 : hypothetical protein (active UniProt ID: N);V9WVZ4 : ATPase AAA (active UniProt ID: N)	True
